Name;Birthday;Citizenship;Weight;Height;Link;Site
Мортеза Сепахванди;30 августа 1979;Иран;;;https://www.sports.ru/tags/5491660/;https://www.sports.ru
Джон Мбумба;29 апреля 1983;Франция;;;https://www.sports.ru/tags/5451236/;https://www.sports.ru
Али Мазахери;31 марта 1982;Иран;;;https://www.sports.ru/tags/5450200/;https://www.sports.ru
Мират Сарсембаев;13 июля 1986;Казахстан;;;https://www.sports.ru/tags/5447903/;https://www.sports.ru
Ок Сунг Ли;7 февраля 1981;Южная Корея;;;https://www.sports.ru/tags/5447896/;https://www.sports.ru
Густаво Энрикез;22 ноября 1975;Мексика;;;https://www.sports.ru/tags/5445093/;https://www.sports.ru
Макджо Арройо;5 декабря 1985;Пуэрто-Рико;;;https://www.sports.ru/tags/5440371/;https://www.sports.ru
Идель Торрьенте;9 сентября 1986;Куба;;;https://www.sports.ru/tags/5440370/;https://www.sports.ru
Андраник Акопян;6 октября 1981;Армения;75;185;https://www.sports.ru/tags/5438340/;https://www.sports.ru
Цюн Маймайтитуэрсун;13 января 1988;Китай;;;https://www.sports.ru/tags/5426482/;https://www.sports.ru
Гэри Расселл-младший;5 июня 1988;США;57;163;https://www.sports.ru/tags/5418797/;https://www.sports.ru
Осмай Акоста;3 апреля 1985;Куба;;;https://www.sports.ru/tags/5414367/;https://www.sports.ru
Патрик Коте;29 февраля 1980;Канада;84;180;https://www.sports.ru/tags/5374143/;https://www.sports.ru
Ху Кинг;19 января 1986;Китай;;;https://www.sports.ru/tags/5368872/;https://www.sports.ru
Ким Сон Гук;11 апреля 1984;КНДР;;;https://www.sports.ru/tags/5368866/;https://www.sports.ru
Науфела Бен Рабу;18 ноября 1977;Тунис;;174;https://www.sports.ru/tags/5355687/;https://www.sports.ru
Эльшод Расулов;7 марта 1986;Узбекистан;;;https://www.sports.ru/tags/5353173/;https://www.sports.ru
Дильшод Махмудов;30 ноября 1982;Узбекистан;;;https://www.sports.ru/tags/5353120/;https://www.sports.ru
Тулашбой Данияров;30 марта 1981;Узбекистан;;;https://www.sports.ru/tags/5353109/;https://www.sports.ru
Баходир Султанов;15 января 1985;Узбекистан;;;https://www.sports.ru/tags/5353104/;https://www.sports.ru
Аббос Атоев;7 июня 1986;Узбекистан;;186;https://www.sports.ru/tags/5353096/;https://www.sports.ru
Александр Стрецкий;5 июня 1986;Украина;;180;https://www.sports.ru/tags/5345048/;https://www.sports.ru
Александр Ключко;10 июня 1984;Украина;;174;https://www.sports.ru/tags/5345043/;https://www.sports.ru
Регина Хальмих;22 ноября 1976;Германия;;;https://www.sports.ru/tags/5336032/;https://www.sports.ru
Маквильямс Арройо;5 декабря 1985;Пуэрто-Рико;;;https://www.sports.ru/tags/5310949/;https://www.sports.ru
Андре Лаффита;26 марта 1978;Куба;;;https://www.sports.ru/tags/5310946/;https://www.sports.ru
Норио Кимура;15 марта 1978;Япония;;172;https://www.sports.ru/tags/5309609/;https://www.sports.ru
Амин Асикяйнен;21 января 1976;Финляндия;;;https://www.sports.ru/tags/5290535/;https://www.sports.ru
Сильвио Бранко;26 августа 1966;Италия;;;https://www.sports.ru/tags/5276459/;https://www.sports.ru
Тим Сильвия;5 марта 1976;США;119;203;https://www.sports.ru/tags/5268601/;https://www.sports.ru
Исраэль Гарсия;12 мая 1970;Пуэрто-Рико;;190;https://www.sports.ru/tags/5267322/;https://www.sports.ru
Эл Сигер;23 января 1980;США;;;https://www.sports.ru/tags/5266304/;https://www.sports.ru
Джонатон Бэнкс;22 июня 1982;США;90;191;https://www.sports.ru/tags/5223327/;https://www.sports.ru
Себастьян Лухан;14 декабря 1979;Аргентина;66;168;https://www.sports.ru/tags/5195433/;https://www.sports.ru
Лусиано Торрес;1 июля 1965;Бразилия;86;172;https://www.sports.ru/tags/5193979/;https://www.sports.ru
Серхио Бланко;1 августа 1975;Испания;57;169;https://www.sports.ru/tags/5178323/;https://www.sports.ru
Юрий Воронин;17 июля 1973;Украина;57;166;https://www.sports.ru/tags/5178315/;https://www.sports.ru
Андрей Кудрявцев;26 сентября 1976;Украина;60;172;https://www.sports.ru/tags/5178306/;https://www.sports.ru
Деметриус Хопкинс;10 октября 1980;США;64;180;https://www.sports.ru/tags/5168974/;https://www.sports.ru
Стив Конвэй;6 октября 1977;Англия;60;170;https://www.sports.ru/tags/5165547/;https://www.sports.ru
Франк Штольд;;Германия;;;https://www.sports.ru/tags/5157609/;https://www.sports.ru
Ласло Хуберт;8 августа 1975;Венгрия;90;175;https://www.sports.ru/tags/5151281/;https://www.sports.ru
Нури Сефери;23 декабря 1976;Албания;90;180;https://www.sports.ru/tags/5146023/;https://www.sports.ru
Фернели Фелис;15 июля 1970;Доминикана;100;188;https://www.sports.ru/tags/5143426/;https://www.sports.ru
Михаэль Трабант;11 мая 1978;Германия;;173;https://www.sports.ru/tags/5132337/;https://www.sports.ru
Роман Селиверстов;2 сентября 1976;Россия;;177;https://www.sports.ru/tags/5132333/;https://www.sports.ru
Артур Уильямс;12 ноября 1964;США;80;188;https://www.sports.ru/tags/5132314/;https://www.sports.ru
Джон Пур;1 апреля 1971;США;;;https://www.sports.ru/tags/5130034/;https://www.sports.ru
Автандил Хурцидзе;2 мая 1979;Грузия;;;https://www.sports.ru/tags/5084023/;https://www.sports.ru
Трэвис Уокер;16 июня 1980;США;109;196;https://www.sports.ru/tags/5017322/;https://www.sports.ru
Кевин Джонсон;7 сентября 1979;США;107;192;https://www.sports.ru/tags/4995452/;https://www.sports.ru
Альфред Коул;21 апреля 1964;США;;193;https://www.sports.ru/tags/4986535/;https://www.sports.ru
Найджел Бенн;22 января 1964;Великобритания;72;177;https://www.sports.ru/tags/4968961/;https://www.sports.ru
Вуси Малинга;;;;;https://www.sports.ru/tags/4942425/;https://www.sports.ru
Хулио ла Крус;11 августа 1989;Куба;;182;https://www.sports.ru/tags/4630091/;https://www.sports.ru
Хавьер Мора;25 мая 1981;Мексика;;189;https://www.sports.ru/tags/4537727/;https://www.sports.ru
Марко Антонио Рубио;16 июня 1980;Мексика;72;178;https://www.sports.ru/tags/4518135/;https://www.sports.ru
Йоан Пабло Эрнандес;28 октября 1984;Куба;91;193;https://www.sports.ru/tags/4414513/;https://www.sports.ru
Шерзод Назаров;18 апреля 1984;Узбекистан;61;172;https://www.sports.ru/tags/4229091/;https://www.sports.ru
Джулиус Лонг;28 мая 1977;США;132;216;https://www.sports.ru/tags/4117962/;https://www.sports.ru
Роб Кэллоуэй;18 июля 1969;США;;188;https://www.sports.ru/tags/4113806/;https://www.sports.ru
Стив Форбс;26 февраля 1977;США;66;171;https://www.sports.ru/tags/4017505/;https://www.sports.ru
Али Алиев;2 июня 1983;Россия;;;https://www.sports.ru/tags/3967768/;https://www.sports.ru
Гамалиэль Никто;;;;;https://www.sports.ru/tags/3839885/;https://www.sports.ru
Али Исмаилов;8 мая 1974;Азербайджан;90;177;https://www.sports.ru/tags/3766899/;https://www.sports.ru
Давид Айрапетян;26 сентября 1983;Россия;48;158;https://www.sports.ru/tags/3592612/;https://www.sports.ru
Андрей Баланов;27 апреля 1976;Россия;;174;https://www.sports.ru/tags/3592610/;https://www.sports.ru
Александр Дмитренко;5 июля 1982;Украина;;201;https://www.sports.ru/tags/3344031/;https://www.sports.ru
Херби Хайд;27 августа 1971;Нигерия;109;188;https://www.sports.ru/tags/3302148/;https://www.sports.ru
Нейт Кэмпбелл;7 марта 1972;США;60;170;https://www.sports.ru/tags/3273763/;https://www.sports.ru
Андре Берто;7 сентября 1983;США;65;174;https://www.sports.ru/tags/3127712/;https://www.sports.ru
Фират Арслан;28 сентября 1970;Германия;89;198;https://www.sports.ru/tags/3067870/;https://www.sports.ru
Томми Моррисон;2 января 1969;США;106;188;https://www.sports.ru/tags/3046697/;https://www.sports.ru
Майкл Кацидис;15 августа 1980;Австралия;61;170;https://www.sports.ru/tags/2821288/;https://www.sports.ru
Кристиан Михарес;2 октября 1981;Мексика;52;167;https://www.sports.ru/tags/2798607/;https://www.sports.ru
Таурус Сайкс;20 мая 1975;США;107;188;https://www.sports.ru/tags/2793334/;https://www.sports.ru
Джошуа Клотти;16 марта 1977;Гана;66;175;https://www.sports.ru/tags/2682627/;https://www.sports.ru
Роберт Хоукинс;19 марта 1970;США;;183;https://www.sports.ru/tags/2682616/;https://www.sports.ru
Джек Джонсон;31 марта 1900;США;93;184;https://www.sports.ru/tags/1047647/;https://www.sports.ru
Миккель Кесслер;1 марта 1979;Дания;;185;https://www.sports.ru/tags/1047586/;https://www.sports.ru
Хуан Карлос Гомес;26 июля 1973;Куба;105;192;https://www.sports.ru/tags/1047448/;https://www.sports.ru
Монте Барретт;26 мая 1971;США;102;191;https://www.sports.ru/tags/1047336/;https://www.sports.ru
Хорхе Арсе;27 июля 1979;Мексика;;168;https://www.sports.ru/tags/1046148/;https://www.sports.ru
Владимир Сидоренко;23 сентября 1976;Украина;;175;https://www.sports.ru/tags/1046144/;https://www.sports.ru
Хоан Гузман;1 мая 1976;Доминикана;58;170;https://www.sports.ru/tags/1046108/;https://www.sports.ru
Юрий Романов;24 июля 1982;Беларусь;;;https://www.sports.ru/tags/1046097/;https://www.sports.ru
Аселино Фрейтас;21 сентября 1975;Бразилия;61;170;https://www.sports.ru/tags/1046085/;https://www.sports.ru
Хоэль Касамайор;12 июля 1971;Куба;61;170;https://www.sports.ru/tags/1046083/;https://www.sports.ru
Крис Юбэнк;18 сентября 1989;Великобритания;76;180;https://www.sports.ru/tags/1045826/;https://www.sports.ru
Майкл Грант;4 августа 1972;США;;201;https://www.sports.ru/tags/1045819/;https://www.sports.ru
Денис Инкин;7 января 1978;Россия;;182;https://www.sports.ru/tags/1045805/;https://www.sports.ru
Виктор Оганов;11 августа 1976;Россия;75;175;https://www.sports.ru/tags/1045725/;https://www.sports.ru
Олег Платов;3 апреля 1983;Украина;;189;https://www.sports.ru/tags/1045540/;https://www.sports.ru
Дэнни Уильямс;13 июля 1973;Англия;115;191;https://www.sports.ru/tags/1045434/;https://www.sports.ru
Синан Самил Сам;23 июня 1974;Турция;114;191;https://www.sports.ru/tags/1045393/;https://www.sports.ru
Эдди Чемберс;29 марта 1982;США;99;185;https://www.sports.ru/tags/1045390/;https://www.sports.ru
Тони Томпсон;18 октября 1971;США;112;196;https://www.sports.ru/tags/1045365/;https://www.sports.ru
Владимир Вирчис;18 августа 1973;Украина;;194;https://www.sports.ru/tags/1045354/;https://www.sports.ru
Леймон Брюстер;5 июня 1973;США;105;188;https://www.sports.ru/tags/1045352/;https://www.sports.ru
Сэмюэл Питер;6 сентября 1980;Нигерия;;184;https://www.sports.ru/tags/1045331/;https://www.sports.ru
